dates,I,confirmed_by_pop
UID,84017031,
iso2,US,
iso3,USA,
code3,840,
FIPS,17031.0,
Admin2,Cook,
Province_State,Illinois,
Country_Region,US,
Lat,41.84144849,
Long_,-87.81658794,
Combined_Key,"Cook, Illinois, US",
Population,5150233,
2020-04-03,6111,118.6548259078764
2020-04-04,7439,144.44006708046024
2020-04-05,8034,155.99294245522483
2020-04-06,8728,169.4680609595721
2020-04-07,9509,184.63242342627993
2020-04-08,10520,204.2626032647455
2020-04-09,11415,221.6404578200637
2020-04-10,12472,242.1638011328808
2020-04-11,13417,260.51248555162454
2020-04-12,14585,283.1910711612465
2020-04-13,15474,300.4524261329536
2020-04-14,16323,316.9371172139202
2020-04-15,17306,336.02363232886745
2020-04-16,18087,351.18799479557526
2020-04-17,19391,376.50723763371485
2020-04-18,20395,396.0015012913008
2020-04-19,21272,413.02985709578576
2020-04-20,22101,429.12621623138216
2020-04-21,23181,450.096141281375
2020-04-22,24546,476.5997965528938
2020-04-23,25811,501.16179209756143
2020-04-24,27616,536.2087501672254
2020-04-25,29058,564.2074834284197
2020-04-26,30574,593.6430448874837
2020-04-27,31953,620.4185325207617
2020-04-28,33449,649.4657620344556
2020-04-29,34880,677.2509127256961
2020-04-30,36513,708.9582160651761
2020-05-01,38668,750.8009831788193
2020-05-02,40227,781.0714583204294
2020-05-03,42324,821.7880627924989
2020-05-04,43715,848.796549592999
2020-05-05,45223,878.076778273915
2020-05-06,46689,906.5415098695535
2020-05-07,48341,938.6177285571351
2020-05-08,50236,975.4121803809653
2020-05-09,51674,1003.3332472530855
2020-05-10,52655,1022.3809291734957
2020-05-11,53381,1036.4773787904353
2020-05-12,55470,1077.0386504843568
2020-05-13,56406,1095.2125855276838
2020-05-14,58457,1135.036026525402
2020-05-15,59905,1163.151259370207
2020-05-16,61212,1188.5287520001523
2020-05-17,62218,1208.0618488522753
2020-05-18,63690,1236.6430800315247
2020-05-19,64691,1256.0790938973053
2020-05-20,66213,1285.6311549399804
2020-05-21,67551,1311.6105620852493
2020-05-22,68949,1338.754965066629
2020-05-23,70417,1367.2585298568044
2020-05-24,72010,1398.189169305544
2020-05-25,73097,1419.2950105364166
2020-05-26,73819,1433.313793764282
2020-05-27,74521,1446.9442450467775
2020-05-28,75306,1462.1862739025594
2020-05-29,76266,1480.826207280331
2020-05-30,77119,1497.3885647503714
2020-05-31,77925,1513.038342148792
2020-06-01,78495,1524.105802591844
2020-06-02,79673,1546.978554174151
2020-06-03,80204,1557.2887673237308
2020-06-04,80713,1567.1718153334034
2020-06-05,81344,1579.4236882098344
2020-06-06,81924,1590.6853146255712
2020-06-07,82427,1600.4518630516327
2020-06-08,82819,1608.0631691808894
2020-06-09,83271,1616.839471146257
2020-06-10,83585,1622.9362826885697
2020-06-11,83978,1630.5670054150949
2020-06-12,84249,1635.8289032748614
2020-06-13,84581,1642.2752135680075
2020-06-14,84906,1648.5856076802738
2020-06-15,85184,1653.9834217209202
2020-06-16,85538,1660.8568971539735
2020-06-17,85858,1667.0702082798973
2020-06-18,86179,1673.3029360030896
2020-06-19,86551,1680.525910186976
2020-06-20,86885,1687.011053674659
2020-06-21,87177,1692.6807000770646
2020-06-22,87424,1697.4765996023868
2020-06-23,87784,1704.4665746190512
2020-06-24,88138,1711.3400500521045
2020-06-25,88650,1721.2813478535825
2020-06-26,89068,1729.3974855118206
2020-06-27,89407,1735.979711985846
2020-06-28,89755,1742.7366878352882
2020-06-29,90122,1749.8625790328322
2020-06-30,90536,1757.901050301996
2020-07-01,90911,1765.182274277688
2020-07-02,91381,1774.3080749938886
2020-07-03,91774,1781.9387977204137
2020-07-04,92240,1790.9869320475404
