dates,I,confirmed_by_pop
UID,84036109,
iso2,US,
iso3,USA,
code3,840,
FIPS,36109.0,
Admin2,Tompkins,
Province_State,New York,
Country_Region,US,
Lat,42.44945765,
Long_,-76.47229843,
Combined_Key,"Tompkins, New York, US",
Population,102180,
2021-11-08,6806,6660.7946760618515
2021-11-09,6824,6678.410647876297
2021-11-10,6831,6685.261303581914
2021-11-11,6871,6724.407907614014
2021-11-12,6893,6745.93853983167
2021-11-13,6934,6786.063808964573
2021-11-14,6975,6826.189078097475
2021-11-15,6978,6829.125073399882
2021-11-16,7006,6856.5276962223525
2021-11-17,7020,6870.229007633588
2021-11-18,7063,6912.3116069680955
2021-11-19,7088,6936.778234488158
2021-11-20,7121,6969.074182814641
2021-11-21,7186,7032.687414366804
2021-11-22,7189,7035.6234096692115
2021-11-23,7215,7061.0687022900765
2021-11-24,7223,7068.898023096496
2021-11-25,7281,7125.660598943042
2021-11-26,7341,7184.380504991192
2021-11-27,7352,7195.14582110002
2021-11-28,7359,7201.996476805637
2021-11-29,7372,7214.71912311607
2021-11-30,7414,7255.823057349775
2021-12-01,7431,7272.460364063418
2021-12-02,7501,7340.966921119593
2021-12-03,7557,7395.772166764533
2021-12-04,7625,7462.321393619103
2021-12-05,7693,7528.870620473674
2021-12-06,7704,7539.635936582501
2021-12-07,7741,7575.846545312194
2021-12-08,7773,7607.163828537874
2021-12-09,7846,7678.606380896457
2021-12-10,7949,7779.408886279115
2021-12-11,8058,7886.083382266588
2021-12-12,8377,8198.277549422588
2021-12-13,8423,8243.296144059503
2021-12-14,8605,8421.413192405558
2021-12-15,8843,8654.335486396556
2021-12-16,9234,9036.993540810334
2021-12-17,9550,9346.251712663927
2021-12-18,9765,9556.664709336465
2021-12-19,10321,10100.802505382659
2021-12-20,10343,10122.333137600313
2021-12-21,10469,10245.644940301429
2021-12-22,10511,10286.748874535135
2021-12-23,10694,10465.844587981992
2021-12-24,10812,10581.327069876688
2021-12-25,10812,10581.327069876688
2021-12-26,10997,10762.380113525152
2021-12-27,11010,10775.102759835585
