dates,I,confirmed_by_pop
2023-02-04,185,24899.05787348587
2023-02-05,185,24899.05787348587
2023-02-06,185,24899.05787348587
2023-02-07,185,24899.05787348587
2023-02-08,185,24899.05787348587
2023-02-09,186,25033.64737550471
2023-02-10,186,25033.64737550471
2023-02-11,186,25033.64737550471
2023-02-12,186,25033.64737550471
2023-02-13,186,25033.64737550471
2023-02-14,186,25033.64737550471
2023-02-15,186,25033.64737550471
2023-02-16,186,25033.64737550471
2023-02-17,186,25033.64737550471
2023-02-18,186,25033.64737550471
2023-02-19,186,25033.64737550471
2023-02-20,186,25033.64737550471
2023-02-21,186,25033.64737550471
2023-02-22,186,25033.64737550471
2023-02-23,186,25033.64737550471
2023-02-24,186,25033.64737550471
2023-02-25,186,25033.64737550471
2023-02-26,186,25033.64737550471
2023-02-27,186,25033.64737550471
2023-02-28,186,25033.64737550471
2023-03-01,186,25033.64737550471
2023-03-02,186,25033.64737550471
2023-03-03,186,25033.64737550471
2023-03-04,186,25033.64737550471
2023-03-05,186,25033.64737550471
2023-03-06,186,25033.64737550471
2023-03-07,186,25033.64737550471
2023-03-08,186,25033.64737550471
2023-03-09,186,25033.64737550471
