dates,I,confirmed_by_pop
UID,84053033,
iso2,US,
iso3,USA,
code3,840,
FIPS,53033.0,
Admin2,King,
Province_State,Washington,
Country_Region,US,
Lat,47.49137892,
Long_,-121.8346131,
Combined_Key,"King, Washington, US",
Population,2252782,
2022-01-21,300503,13339.195714454394
2022-01-22,300503,13339.195714454394
2022-01-23,300503,13339.195714454394
2022-01-24,313773,13928.245165311157
2022-01-25,313773,13928.245165311157
2022-01-26,323520,14360.910199033906
2022-01-27,323520,14360.910199033906
2022-01-28,333092,14785.807059893057
2022-01-29,333092,14785.807059893057
2022-01-30,333092,14785.807059893057
2022-01-31,345785,15349.243735079559
2022-02-01,345785,15349.243735079559
2022-02-02,348766,15481.569011116033
2022-02-03,348766,15481.569011116033
2022-02-04,351573,15606.17050384813
2022-02-05,351573,15606.17050384813
2022-02-06,351573,15606.17050384813
2022-02-07,355892,15797.889010121708
2022-02-08,355892,15797.889010121708
2022-02-09,357250,15858.17003154322
2022-02-10,357250,15858.17003154322
2022-02-11,360956,16022.677738014598
2022-02-12,360956,16022.677738014598
2022-02-13,360956,16022.677738014598
2022-02-14,361584,16050.554381205106
2022-02-15,361584,16050.554381205106
2022-02-16,361635,16052.818248725354
2022-02-17,361635,16052.818248725354
2022-02-18,361635,16052.818248725354
2022-02-19,361753,16058.05621671338
2022-02-20,361753,16058.05621671338
2022-02-21,361753,16058.05621671338
2022-02-22,361753,16058.05621671338
2022-02-23,364166,16165.168223112578
2022-02-24,364166,16165.168223112578
2022-02-25,364510,16180.43823148445
2022-02-26,364510,16180.43823148445
2022-02-27,364510,16180.43823148445
2022-02-28,365871,16240.852421583624
2022-03-01,365871,16240.852421583624
2022-03-02,366534,16270.282699346852
2022-03-03,366534,16270.282699346852
2022-03-04,367268,16302.86463581474
2022-03-05,367268,16302.86463581474
2022-03-06,367268,16302.86463581474
2022-03-07,367762,16324.793078069693
2022-03-08,367762,16324.793078069693
2022-03-09,368240,16346.011287377118
2022-03-10,368240,16346.011287377118
2022-03-11,368827,16372.067958639584
2022-03-12,368827,16372.067958639584
2022-03-13,368827,16372.067958639584
2022-03-14,369569,16405.005011581237
2022-03-15,369569,16405.005011581237
2022-03-16,369569,16405.005011581237
2022-03-17,370042,16426.00127309256
2022-03-18,370613,16451.347711407496
2022-03-19,370613,16451.347711407496
2022-03-20,370613,16451.347711407496
2022-03-21,371186,16476.782928840872
2022-03-22,371186,16476.782928840872
2022-03-23,371624,16496.225555779478
2022-03-24,371624,16496.225555779478
2022-03-25,372323,16527.253857674645
2022-03-26,372323,16527.253857674645
2022-03-27,372323,16527.253857674645
2022-03-28,373237,16567.82591480223
2022-03-29,373237,16567.82591480223
2022-03-30,373801,16592.861626202623
2022-03-31,373801,16592.861626202623
2022-04-01,374494,16623.623590742467
2022-04-02,374494,16623.623590742467
2022-04-03,374494,16623.623590742467
2022-04-04,375674,16676.003270622725
2022-04-05,375674,16676.003270622725
2022-04-06,378733,16811.7909322784
