Dates,JH_S,CDC_S,JH_CASE_S,JH,CDC,CDC_DEATHS,JH_DEATHS
1931,4337,10375.96,550940,5.741104305,4.016028289,1.672097858,3.637189422
1932,6168,8223.51,596334,5.775489571,3.915057225,1,3.790144365
1933,637,7583.76,60061,4.778592559,3.879884581,1.919078092,2.804139432
1934,881,7795.22,69636,4.842833817,3.891828377,2.924795996,2.944975908
1935,1207,7361.6,143714,5.157499077,3.866972216,1.785329835,3.08170727
1936,222,9090.39,26432,4.422130026,3.958582516,2.489958479,2.346352974
1937,1255,8162.9,146219,5.165003809,3.911844476,2.267171728,3.098643726
1938,131,8029.41,10655,4.027553454,3.904683635,2.636487896,2.117271296
1939,238,6909.71,34956,4.543521731,3.83945982,2.403120521,2.376576957
1940,108,8854.51,13425,4.127914294,3.947164533,2.798650645,2.033423755
1941,563,7909.52,0,0,3.898150129,2.507855872,2.750508395
1942,149,7212.82,31777,4.502112894,3.858105094,2.103803721,2.173186268
1943,13415,9031.46,904779,5.956542512,3.955757963,2.46834733,4.127590677
1944,316,7737.72,42135,4.624642998,3.88861301,2.235528447,2.499687083
1945,2708,9517.87,227585,5.357143635,3.978539769,1.812913357,3.43264866
1946,978,7591.03,119199,5.076272612,3.880300708,2.733197265,2.990338855
1947,417,6757.1,62003,4.792412703,3.829760346,1.397940009,2.620136055
1948,379,7134.58,44064,4.644083919,3.853368412,1.875061263,2.57863921
1949,44,8423.15,6647,3.822625679,3.925474535,0,1.643452676
1950,32,10825.97,4364,3.639884742,4.034466819,2.725094521,1.505149978
1951,95,7179.83,7754,3.889525797,3.856114161,2.307496038,1.977723605
1952,223,7871.7,26587,4.424669336,3.896068534,3.314709693,2.348304863
1953,278,6938.61,25561,4.40757784,3.841272478,0,2.444044796
1954,4963,7175.24,569776,5.755704152,3.855836432,1.579783597,3.695744275
1955,154,8669.12,24840,4.395151592,3.937975015,2.195899652,2.187520721
1956,95,7731.75,14190,4.151982395,3.888277803,2.720159303,1.977723605
1957,102,9000.81,26871,4.429283829,3.954281594,2.390935107,2.008600172
1958,420,6883.56,43566,4.639147687,3.837813102,2.541579244,2.62324929
1959,2,6932.98,985,2.99343623,3.840919947,1.698970004,0.301029996
1960,157,6427.19,19090,4.280805928,3.808021139,1.579783597,2.195899652
1961,137,6989.52,16025,4.204798038,3.844447352,1.322219295,2.136720567
1962,203,7900.72,22104,4.344470872,3.897666671,1.643452676,2.307496038
1963,3002,8413.62,336689,5.527228928,3.924982893,0,3.477410688
1964,96,6552.78,10020,4.000867722,3.816425587,1.176091259,1.982271233
1965,43,6801.81,4471,3.65040467,3.832624496,0,1.633468456
1966,572,9188.27,61903,4.791711697,3.963233749,2.746634199,2.757396029
1967,159,9680.4,12774,4.106326912,3.985893303,3.031408464,2.201397124
1968,21,6925.6,3767,3.57599562,3.840457405,0,1.322219295
1969,113,7979.51,8468,3.927780849,3.901976223,1.568201724,2.053078443
1970,95,6926.84,7621,3.882011962,3.840535156,0,1.977723605
1971,48,8699.69,5553,3.744527673,3.939503777,0,1.681241237
1972,187,8965.28,16121,4.207391978,3.952563858,0,2.271841607
1973,78,8054.96,5475,3.738384124,3.906063388,0,1.892094603
1974,149,10653.46,12133,4.083968198,4.02749068,1.278753601,2.173186268
1975,378,11455.34,41118,4.614031982,4.059007984,2.390935107,2.5774918
1976,701,11800.1,71015,4.851350091,4.071885688,1.079181246,2.845718018
1977,366,7101.92,32001,4.50516355,3.851375776,0,2.563481085
1978,567,6648.33,72323,4.859276433,3.822712568,0,2.753583059
1979,357,7877.97,30392,4.482759281,3.896414323,0,2.552668216
1980,10,9662.02,2207,3.343802333,3.985067932,1.176091259,1
1981,164,9280.52,18539,4.268086304,3.967572311,0,2.214843848
1982,61,8773,6639,3.822102669,3.943148129,1.301029996,1.785329835
1983,678,8212.44,60653,4.782852287,3.91447221,0,2.831229694
1984,131,6993.94,18211,4.260333794,3.844721902,0,2.117271296
1985,137,11941.74,8781,3.943543977,4.077067611,1.602059991,2.136720567
1986,66,8917.99,5296,3.723947976,3.950266981,0,1.819543936
1987,51,8278.61,3486,3.542327383,3.917957424,1.77815125,1.707570176
1988,453,12135.26,36816,4.566036601,4.084049086,0,2.656098202
1989,294,8495.19,19242,4.28425021,3.929173097,1.255272505,2.46834733
1990,263,5821.32,32145,4.50711343,3.765021473,1.204119983,2.419955748
1991,740,8142.1,116118,5.064899547,3.910736432,1.505149978,2.86923172
1992,40,5796.3,6320,3.800717078,3.763150855,1.698970004,1.602059991
1993,33,3448.3,10060,4.002597981,3.537605042,1.477121255,1.51851394
1994,500,5475.99,56254,4.750153409,3.738462646,1,2.698970004
1995,124,3935.27,14938,4.174292455,3.594974535,1,2.093421685
1996,263,3309.62,20962,4.321432717,3.519778132,1.322219295,2.419955748
1997,395,7777.19,103313,5.014154973,3.890822709,0,2.596597096
1998,178,7692.82,17608,4.24571003,3.886085571,1.913813852,2.250420002
1999,969,5449.17,125590,5.09895506,3.736330357,0,2.986323777
2000,96,7635.5,26480,4.422917981,3.882837481,1.929418926,1.982271233
2001,970,7023.03,81942,4.91350656,3.846524524,0,2.986771734
2002,22,4430.33,2457,3.390405156,3.646436077,1.397940009,1.342422681
2003,31,6908.72,2968,3.472463897,3.839397592,1.556302501,1.491361694
2004,129,3887.61,19634,4.293008787,3.589682691,2.553883027,2.11058971
2005,78,6729,7207,3.857754522,3.827950528,1.079181246,1.892094603
2006,1459,2952.94,160748,5.206145578,3.470254623,1.72427587,3.164055292
2007,206,8198.63,18892,4.276277937,3.913741287,2.017033339,2.31386722
2008,377,5101.19,42805,4.631494501,3.7076715,2.958085849,2.57634135
2009,262,6095.92,17219,4.236007926,3.785039259,2.340444115,2.418301291
2010,374,6642.7,33308,4.522548556,3.822344639,2.669316881,2.572871602
2011,101,4596.79,6384,3.805092878,3.662454664,2.113943352,2.004321374
2012,140,5585.78,19537,4.290857877,3.747083827,2.173186268,2.146128036
2013,15,7513.48,1706,3.231979027,3.875841135,2.271841607,1.176091259
2014,551,5744.14,61898,4.791676617,3.759225016,1.84509804,2.741151599
2015,109,10252.29,12191,4.086039331,4.010820882,3.10754913,2.037426498
2016,501,3188.23,75853,4.879972762,3.503549644,1.591064607,2.699837726
2017,49,5693.11,2916,3.46478752,3.755349575,1.826074803,1.69019608
2018,177,6791.25,20141,4.304081029,3.831949718,2.812913357,2.247973266
2019,248,7648.92,20330,4.308137379,3.883600119,2.527629901,2.394451681
2020,205,7510.66,30371,4.482459092,3.875678102,2.201397124,2.311753861
2021,138,6599.45,9815,3.991890304,3.819507743,2.655138435,2.139879086
2022,90,2807.61,6307,3.799822831,3.448336781,1.959041392,1.954242509
2023,100,7351.86,7620,3.881954971,3.866397228,2.36361198,2
2024,196,5383.67,17360,4.239549721,3.731078431,3.794139356,2.292256071
2025,1892,7839.23,368329,5.566235914,3.894273407,2.209515015,3.276921132
2026,43,9524.74,4779,3.679337031,3.978853129,2.271841607,1.633468456
2027,148,5629.53,9045,3.956408571,3.750472138,2.338456494,2.170261715
2028,381,5563.45,31722,4.501360561,3.745344189,2.596597096,2.580924976
2029,372,17755.36,32682,4.514308626,4.249329482,2.740362689,2.57054294
2030,467,8927.68,64577,4.810077865,3.950738615,1.924279286,2.669316881
2031,97,4714.89,5934,3.773347542,3.673471565,3.717087725,1.986771734
2032,431,9479.86,65255,4.814613794,3.976801924,2.079181246,2.63447727
2033,158,1866.64,39406,4.595562353,3.271060568,2.418301291,2.198657087
2034,0,7936.1,0,0,3.899607132,2.639486489,0
2035,37,3862.43,3471,3.540454614,3.586860622,2.757396029,1.568201724
2036,135,7273.98,10706,4.029627239,3.861772103,2.123851641,2.130333768
2037,154,6349.88,18749,4.272978109,3.802765518,3.566908655,2.187520721
2038,26,5176.69,3569,3.552546548,3.714052159,2.669316881,1.414973348
2039,120,8486.08,12184,4.08578989,3.928707122,1.681241237,2.079181246
2040,287,5903.25,67103,4.826741937,3.771091176,1.633468456,2.457881897
2041,72,6207.55,5049,3.703205371,3.792920226,1.826074803,1.857332496
2042,513,5597.35,44680,4.650113164,3.747982464,2.025305865,2.710117365
2043,212,7780.34,16470,4.216693599,3.890998576,1.819543936,2.326335861
2044,598,7062.93,52256,4.718136163,3.848984902,2.328379603,2.776701184
2045,329,6136.43,27690,4.442322956,3.787915784,2.278753601,2.517195898
2046,636,7247.95,51689,4.71339813,3.860215189,1.892094603,2.803457116
2047,433,9434.05,21683,4.33611937,3.974698174,2.550228353,2.636487896
2048,211,6548.95,23581,4.372562218,3.816171675,2.322219295,2.324282455
2049,148,6026.31,12892,4.110320297,3.780051468,2.86332286,2.170261715
2050,291,7441.5,24087,4.381782713,3.871660486,1.903089987,2.463892989
2051,205,7349.39,15641,4.194264516,3.866251294,2.704150517,2.311753861
2052,421,4529.25,28679,4.457564004,3.656026293,2.068185862,2.624282096
2053,53,5896.89,5021,3.700790221,3.770623027,3.075546961,1.72427587
2054,87,7097.82,8370,3.922725458,3.851124981,3.428458774,1.939519253
2055,10,7583.3,1228,3.089198367,3.879858237,1.86332286,1
2056,0,6590.71,0,0,3.818932203,3.201397124,0
2057,531,5899.93,79423,4.899946287,3.770846859,2.654176542,2.725094521
2058,137,6382.51,15882,4.200905192,3.804991504,2.593286067,2.136720567
2059,1311,8032.53,391609,5.592852664,3.904852356,1.62324929,3.117602692
2060,52,7338.99,5862,3.768045814,3.865636296,2.079181246,1.716003344
2061,57,5832.19,3908,3.591954555,3.765831664,2.648360011,1.755874856
2062,78,6414.21,15101,4.179005708,3.807143175,1.431363764,1.892094603
2063,452,6285.58,42033,4.623590388,3.798345358,3.542202782,2.655138435
2064,308,8075.03,23073,4.363104066,3.907144144,1.672097858,2.488550717
2065,360,6315.09,27780,4.443732241,3.800379544,1.612783857,2.556302501
2066,144,6317.29,15174,4.18110008,3.800530814,2.685741739,2.158362492
2067,70,6549.34,6341,3.802157753,3.816197537,1.643452676,1.84509804
2068,10,6152.94,689,2.838219222,3.78908268,1.986771734,1
2069,47,11214.78,3601,3.556423121,4.049790758,1.672097858,1.672097858
2070,23,5305.97,2288,3.35945602,3.72476479,1.763427994,1.361727836
2071,1,7229.89,170,2.230448921,3.85913169,2.281033367,0
2072,26,9041.81,1887,3.2757719,3.956255377,1.748188027,1.414973348
2073,9,6825.21,932,2.969415912,3.834116018,2.64246452,0.954242509
2074,3,6258.66,491,2.691081492,3.796481359,1.72427587,0.477121255
2075,303,6099.15,41126,4.614116471,3.785269314,1.934498451,2.481442629
2076,333,6828.46,71291,4.853034707,3.83432277,2.780317312,2.522444234
2077,7,5928.32,975,2.989004616,3.772931638,2.687528961,0.84509804
2078,39,7335.3,1794,3.253822439,3.86541788,2.365487985,1.591064607
2079,4,8148.15,599,2.777426822,3.911059015,2.620136055,0.602059991
2080,8,2063.24,1198,3.078456818,3.314549749,2.209515015,0.903089987
2081,6,6605.87,896,2.95230801,3.819930023,2.117271296,0.77815125
2082,18,10165.7,840,2.924279286,4.007137289,3.360404055,1.255272505
2083,23,6989.67,1169,3.067814511,3.844456672,3.364363355,1.361727836
2084,4,5887.15,515,2.711807229,3.769905101,2.932473765,0.602059991
2085,125,6255.11,27002,4.431395933,3.796234951,2.709269961,2.096910013
2086,11,12439.68,556,2.745074792,4.094809209,2.093421685,1.041392685
2087,2,6980.05,678,2.831229694,3.843858534,2.056904851,0.301029996
2088,8,6106.62,957,2.980911938,3.785800896,1.397940009,0.903089987
2089,13,8241.87,597,2.775974331,3.91602576,2.737192643,1.113943352
2090,20,6930.31,1168,3.067442843,3.840752661,2.643452676,1.301029996
2091,12,4795.35,557,2.745855195,3.680820311,2.668385917,1.079181246
2092,31,6901.25,1576,3.197556213,3.83892776,2.123851641,1.491361694
2093,9,8027.02,896,2.95230801,3.904554345,2.462397998,0.954242509
2094,25,6632.68,3650,3.562292864,3.821689045,1.812913357,1.397940009
2095,49,9001.62,3182,3.502700175,3.954320675,1.62324929,1.69019608
2096,24,4830.95,2997,3.476686743,3.684032543,0,1.380211242
2097,142,6350.3,13245,4.122051963,3.802794243,1.591064607,2.152288344
2098,37,6423.04,3882,3.589055531,3.807740627,1,1.568201724
2099,18,7343.02,930,2.968482949,3.865874711,2.079181246,1.255272505
2100,5,7313.21,378,2.5774918,3.864108044,1.380211242,0.698970004
2101,0,5245.11,0,0,3.719754601,2.354108439,0
2102,16,8301.37,2396,3.379486814,3.919149771,1.986771734,1.204119983
2103,32,5428.47,1250,3.096910013,3.734677442,2.424881637,1.505149978
2104,57,6857.52,4354,3.638888425,3.836167083,2.495544338,1.755874856
2105,28,5698.38,1926,3.284656283,3.755751407,2.389166084,1.447158031
2106,15,6600.43,664,2.822168079,3.81957223,1.681241237,1.176091259
2107,23,7097.51,4803,3.681512587,3.851106013,0,1.361727836
2108,43,9995.66,7963,3.901076716,3.999811475,2.963315511,1.633468456
2109,9,6981.15,1310,3.117271296,3.84392697,1.176091259,0.954242509
2110,7,5975.72,345,2.537819095,3.77639024,2.710117365,0.84509804
2111,19,4881.75,1658,3.219584526,3.688575535,1.176091259,1.278753601
2112,0,7081.91,72,1.857332496,3.850150403,1.591064607,0
2113,86,8355.72,13816,4.140382325,3.921983878,2.086359831,1.934498451
2114,2,6874.8,436,2.639486489,3.837260068,2.079181246,0.301029996
2115,97,10733.78,8281,3.918082785,4.03075269,2.220108088,1.986771734
2116,12,6033.16,759,2.880241776,3.780544843,1.505149978,1.079181246
2117,26,5122.45,2491,3.396373728,3.709477728,0,1.414973348
2118,238,5521.54,0,0,3.742060223,2.589949601,2.376576957
2119,34,6283.94,4134,3.616370472,3.79823203,1.939519253,1.531478917
2120,251,6315.95,24090,4.3818368,3.800438683,2.201397124,2.399673721
2121,12,6022.62,1219,3.086003706,3.779785462,0,1.079181246
2122,68,8098.31,12271,4.088879956,3.908394397,1.491361694,1.832508913
2123,41,6380.16,13666,4.135641416,3.80483157,0,1.612783857
2124,165,6755.84,8909,3.949828959,3.829679356,0,2.217483944
2125,510,7046.41,33974,4.531146682,3.847967909,1.361727836,2.707570176
2126,236,5922.12,14914,4.173594139,3.772477203,1.62324929,2.372912003
2127,472,5184.51,25902,4.413333299,3.714707716,2.127104798,2.673941999
2128,158,8939.28,19996,4.300943128,3.951302541,1.230448921,2.198657087
2129,203,6231.6,14299,4.155305666,3.794599569,1.431363764,2.307496038
2130,344,6232.78,19256,4.284566077,3.794681798,2.31386722,2.536558443
2131,198,10543.39,14169,4.1513392,4.022980271,1.707570176,2.29666519
2132,1254,3665.46,116682,5.067003865,3.564128485,1.568201724,3.098297536
2133,136,7624.68,6332,3.801540906,3.882221622,1.491361694,2.133538908
2134,159,4820.22,10797,4.033303101,3.68306686,1.857332496,2.201397124
2135,624,7310.47,43582,4.639307156,3.863945299,1.770852012,2.79518459
2136,619,6299.68,65558,4.816625696,3.799318489,1.908485019,2.791690649
2137,184,8832.16,12831,4.108260505,3.946066928,1.681241237,2.264817823
2138,512,7829.8,29780,4.473924693,3.893750669,1.707570176,2.709269961
2139,169,7148.7,10094,4.0040633,3.854227072,2.029383778,2.227886705
2140,230,13046.89,14216,4.152777415,4.115507001,1.491361694,2.361727836
2141,4130,7263.09,350654,5.544878797,3.861121426,1.544068044,3.615950052
2142,249,7919.83,15106,4.17914948,3.89871586,1.301029996,2.396199347
2143,176,8797.33,12408,4.093701785,3.944350883,1.819543936,2.245512668
2144,304,8547.81,56138,4.749256936,3.93185486,1.892094603,2.482873584
2145,294,9790.78,25021,4.398304663,3.990817292,2.702430536,2.46834733
2146,463,7183.51,47453,4.676263674,3.856336701,1.431363764,2.665580991
2147,134,5983.1,9405,3.9733588,3.776926262,1.322219295,2.127104798
2148,2832,10550.15,366781,5.56440683,4.023258634,1.491361694,3.452093249
2149,185,7387.96,12628,4.101334573,3.868524535,3.719745493,2.267171728
2150,141,7823.34,10502,4.021272014,3.893392205,1.995635195,2.149219113
2151,294,7135.7,20552,4.312854091,3.853436583,1.806179974,2.46834733
2152,544,4600.33,48477,4.685535736,3.662788986,2.096910013,2.7355989
2153,166,7592.58,13659,4.135418905,3.880389377,1.462397998,2.220108088
2154,2240,5666.91,238207,5.37695452,3.753346315,2.294466226,3.350248018
2155,296,6946.7,21443,4.331285546,3.841778544,2.431363764,2.471291711
2156,167,7008.28,8837,3.946304855,3.845611445,2.385606274,2.222716471
2157,82,5677.37,4144,3.617419747,3.754147199,2.593286067,1.913813852
2158,114,6162.51,7901,3.897682062,3.789757637,1.447158031,2.056904851
2159,190,15755.71,13505,4.130494589,4.197437979,0,2.278753601
2160,132,4040.02,8642,3.936614262,3.606383515,2.330413773,2.120573931
2161,191,5781.31,5859,3.767823498,3.762026257,1.716003344,2.281033367
2162,232,5166.03,17989,4.255007022,3.713156924,1.86332286,2.365487985
2163,150,7733.43,11837,4.073241648,3.888372159,2.42975228,2.176091259
2164,345,5748.05,18813,4.274458055,3.759520537,1.62324929,2.537819095
2165,250,9481.23,16550,4.218797998,3.976864682,0,2.397940009
2166,826,9146.06,61985,4.792286606,3.961234046,3.652343055,2.916980047
2167,290,5994.28,24462,4.388491962,3.777737025,1.913813852,2.462397998
2168,523,5845.13,52928,4.723685484,3.766794175,2.617000341,2.718501689
2169,180,5499.91,12777,4.106428895,3.740355583,1.477121255,2.255272505
2170,1064,7217.19,89885,4.953687223,3.858368139,1.568201724,3.026941628
2171,1523,7099.2,126129,5.100814952,3.851209411,2,3.182699903
2172,145,6867.2,11605,4.064645145,3.836779696,1.505149978,2.161368002
2173,1189,10416.51,67576,4.829792481,4.017722235,2.195899652,3.075181855
2174,287,8956.38,24520,4.389520466,3.952132511,2.879669206,2.457881897
2175,541,5881.49,50941,4.707067466,3.769487363,1.707570176,2.733197265
2176,106,8889.59,6419,3.807467376,3.948881731,1.505149978,2.025305865
2177,147,17970.9,11372,4.055836851,4.254569828,2.173186268,2.167317335
2178,519,7619.14,31994,4.50506854,3.881905954,1.681241237,2.715167358
2179,85,8377.12,4247,3.628082261,3.923094737,1.643452676,1.929418926
2180,2215,9095.42,162583,5.211075133,3.958822758,2.775974331,3.345373731
2181,62,7737.1,4123,3.615213335,3.88857821,2.588831726,1.792391689
2182,113,6324.68,9404,3.97331262,3.801038557,0,2.053078443
2183,324,5567.67,31774,4.502071891,3.745673486,1,2.51054501
2184,61,6678.89,3911,3.592287816,3.824704291,1.361727836,1.785329835
2185,154,7263.04,10862,4.035909798,3.861118436,1.531478917,2.187520721
2186,0,6268.06,0,0,3.797133145,2.818225894,0
2187,78,7152.43,5564,3.745387121,3.854453616,1.531478917,1.892094603
2188,134,9281.36,10359,4.015317833,3.967611618,2.564666064,2.127104798
2189,243,7059.1,21284,4.32805325,3.848749334,2.369215857,2.385606274
2190,138,7151.75,9998,3.999913132,3.854412325,1.230448921,2.139879086
2191,489,8022.17,44355,4.646942584,3.904291861,2.86923172,2.689308859
2192,208,14363.71,11659,4.066661302,4.157266628,1.903089987,2.318063335
2193,166,9983.21,9940,3.997386384,3.999270207,2.33243846,2.220108088
2194,548,6669.1,39253,4.593872854,3.82406723,1.716003344,2.738780558
2195,327,7675.2,25027,4.398408794,3.885089701,2.928395852,2.514547753
2196,263,7699.63,17612,4.245808677,3.886469856,0,2.419955748
2197,282,7906.66,27836,4.444606828,3.897993064,3.290034611,2.450249108
2198,250,6485.6,15784,4.198217072,3.81195016,1.73239376,2.397940009
2199,203,7489.04,13326,4.124699809,3.87442615,1.73239376,2.307496038
2200,1827,5674.82,98019,4.991310267,3.753952091,2.206825876,3.261738547
2201,1859,4799.98,143348,5.156391638,3.681239428,1.86923172,3.26927939
2202,1018,7562.59,52689,4.721719956,3.878670556,1.255272505,3.007747778
2203,543,7475.78,25479,4.406182379,3.873656512,1.875061263,2.73479983
2204,2,6817.81,0,0,3.833644894,2.969415912,0.301029996
2205,117,7337.84,19949,4.29992113,3.865568238,2.309630167,2.068185862
2206,162,5049.49,8157,3.911530462,3.703247516,2.507855872,2.209515015
2207,60,5546.5,3697,3.567849451,3.744019017,3.743431365,1.77815125
2208,647,4428.14,72639,4.861169857,3.646221343,2.385606274,2.810904281
2209,247,8670.32,15502,4.190387733,3.938035127,2.860338007,2.392696953
2210,476,6481.8,28587,4.456168582,3.811695626,2.086359831,2.677606953
2211,175,4994.5,11940,4.077004327,3.698492017,3.215637563,2.243038049
2212,395,5770.27,38658,4.587239382,3.761196135,2.950851459,2.596597096
2213,111,7604.63,6692,3.825555932,3.881078088,2.615950052,2.045322979
2214,79,8932.97,9855,3.993656629,3.950995875,3.312811826,1.897627091
